id,region,town,city,price,price_per_meter,area,room_count,oldness,floor_count,has_parking,has_storeroom,has_elevator,has_loan,lat,lon,updated_at
oNHp_pPSh_4=,9,komeyl,tehran,3700,67,55,1,10,4,False,False,False,False,35.689556,51.364041,2023-12-02T15:50:42.513913+03:30
8tDuLrn7rXo=,11,darvazeh-shemiran,tehran,3000,60,50,2,17,2,False,False,True,False,35.698382,51.444083,2023-12-02T15:50:42.609447+03:30
iEUbxpphaK4=,11,darvazeh-shemiran,tehran,3500,76,46,1,17,2,True,True,False,False,35.669456,51.299844,2023-12-02T15:50:43.832138+03:30
hjRjv1NdXpo=,9,komeyl,tehran,3250,72,45,1,9,3,True,False,True,False,35.681003,51.368829,2023-12-02T15:50:43.973951+03:30
SblmD_TZqxY=,11,moniriyeh,tehran,7700,90,85,2,6,3,True,True,True,False,35.684228,51.401453,2023-12-02T15:50:44.040642+03:30
j3wikioy1_Y=,11,baharestan,tehran,3300,56,58,2,20,4,True,True,False,False,35.697624,51.432368,2023-12-02T15:50:44.096160+03:30
PYXWKLrBOvs=,11,darvazeh-shemiran,tehran,7500,82,91,2,5,3,True,True,True,False,35.669456,51.299844,2023-12-02T15:50:44.463938+03:30
UrwLofpE8LQ=,11,moniriyeh,tehran,9000,88,102,2,9,4,True,True,True,False,35.684228,51.401453,2023-12-02T15:50:45.340342+03:30
9HZ8RAts1_8=,11,darvazeh-shemiran,tehran,2600,50,52,1,15,1,False,True,True,False,35.698679,51.445957,2023-12-02T15:50:45.406493+03:30
WRswvngexqI=,11,moniriyeh,tehran,9750,79,122,3,12,4,True,True,True,False,35.684228,51.401453,2023-12-02T15:50:45.423148+03:30
sqTt4r1NOJw=,11,baharestan,tehran,4900,62,78,2,16,2,True,False,True,False,35.692431,51.428333,2023-12-02T15:50:45.690541+03:30
GBebiFKdqr4=,11,baharestan,tehran,4700,65,72,1,12,4,True,True,True,False,35.692431,51.428333,2023-12-02T15:50:45.790779+03:30
_Jxvjnw0hRM=,11,moniriyeh,tehran,4900,70,70,2,20,2,False,True,False,True,35.681197,51.396489,2023-12-02T15:50:45.762002+03:30
mQLg7P48bPM=,11,baharestan,tehran,4600,63,72,1,11,4,True,True,True,False,35.700753,51.432569,2023-12-02T15:50:45.822043+03:30
A64lPRaRBCU=,11,baharestan,tehran,4500,61,73,2,10,5,True,True,True,False,35.700105,51.428933,2023-12-02T15:50:45.790779+03:30
KIqgbjBJ3~M=,11,moniriyeh,tehran,5200,76,68,2,18,2,True,True,False,False,35.680978,51.405727,2023-12-02T15:50:45.913783+03:30
4ni0dNdg2R8=,11,moniriyeh,tehran,5200,76,68,2,18,2,True,True,False,False,35.680982,51.405732,2023-12-02T15:50:45.955205+03:30
Vh7Cb503xn0=,11,baharestan,tehran,4700,65,72,1,10,4,True,False,True,False,35.692431,51.428333,2023-12-02T15:50:45.998332+03:30
~pU5tvjlVcw=,11,baharestan,tehran,4700,65,72,1,11,4,True,False,True,False,35.700669,51.432499,2023-12-02T15:50:46.086354+03:30
~JfwxjHrRKg=,11,moniriyeh,tehran,2300,60,38,1,20,3,False,False,False,False,35.684228,51.401453,2023-12-02T15:50:46.069780+03:30
72rEcFYQc6U=,11,moniriyeh,tehran,4100,56,73,2,23,3,False,True,False,False,35.684228,51.401453,2023-12-02T15:50:46.131581+03:30
5oLYaTQROTk=,11,baharestan,tehran,4700,65,72,1,10,4,True,True,True,False,35.692431,51.428333,2023-12-02T15:50:46.289518+03:30
Upgj0WZ83NA=,11,moniriyeh,tehran,3600,60,60,2,15,4,True,True,False,False,35.684228,51.401453,2023-12-02T15:50:47.190569+03:30
9nA1DEt1djU=,11,moniriyeh,tehran,6160,77,80,2,13,2,True,True,True,False,35.681335,51.397862,2023-12-02T15:50:47.506693+03:30
hvliv~SRv~A=,11,moniriyeh,tehran,8550,82,104,2,7,3,True,True,True,False,35.677108,51.405466,2023-12-02T15:50:47.530600+03:30
r0aopCipkk8=,11,moniriyeh,tehran,2300,60,38,1,23,2,False,True,False,False,35.681821,51.405586,2023-12-02T15:50:47.871143+03:30
VON9RV1AI00=,11,moniriyeh,tehran,6900,54,126,3,22,1,False,True,False,False,35.679613,51.408924,2023-12-02T15:50:47.855520+03:30
FMLtTbAaiSo=,11,moniriyeh,tehran,12800,94,135,2,5,4,True,True,True,False,35.684228,51.401453,2023-12-02T15:50:48.196304+03:30
RpaJ5xElAd8=,11,moniriyeh,tehran,17000,92,184,3,10,4,True,True,True,False,35.684228,51.401453,2023-12-02T15:50:48.245004+03:30
d0jYOMa5CLY=,9,qasrodasht,tehran,4000,66,60,2,9,3,True,True,False,False,35.689901,51.370164,2023-12-02T15:50:48.297336+03:30
gxjf3E0mK9s=,11,moniriyeh,tehran,12000,86,138,2,15,4,True,True,True,False,35.684228,51.401453,2023-12-02T15:50:48.316929+03:30
0np0ioFJucY=,11,jomhouri,tehran,10000,94,106,3,20,1,True,True,True,False,35.69548,51.405011,2023-12-02T15:50:48.749396+03:30
GRO3hjNPbf0=,11,jomhouri,tehran,1740,60,29,0,50,12,False,False,True,False,35.69548,51.405011,2023-12-02T15:50:48.855357+03:30
CrgG1dPXpq0=,9,roudaki,tehran,2770,74,37,1,20,1,False,True,False,False,35.686156,51.376654,2023-12-02T15:50:49.814990+03:30
rt3yU9UPecs=,9,roudaki,tehran,4100,56,72,2,17,4,True,True,False,False,35.686156,51.376654,2023-12-02T15:50:49.894055+03:30
ltC5VJtdVNk=,11,makhsoos,tehran,1650,24,68,1,8,1,False,False,False,False,35.678832,51.389229,2023-12-02T15:50:50.272754+03:30
Wej0rdLoDbI=,11,moniriyeh,tehran,2300,60,38,1,20,3,False,True,True,False,35.684228,51.401453,2023-12-02T15:50:50.549054+03:30
_iH5NkLAOKI=,11,makhsoos,tehran,6528,64,102,3,9,4,True,True,True,False,35.676737,51.388047,2023-12-02T15:50:54.257003+03:30
W14BQqEJSc4=,11,moniriyeh,tehran,12000,86,138,2,15,4,True,True,True,False,35.684228,51.401453,2023-12-02T15:50:54.589800+03:30
SbhyHBGBVYg=,11,makhsoos,tehran,2100,53,39,1,22,2,False,False,False,False,35.678832,51.389229,2023-12-02T15:50:56.322258+03:30
IjznFCgbMnY=,11,makhsoos,tehran,1900,55,34,1,25,1,False,True,False,True,35.676274,51.389955,2023-12-02T15:50:58.239011+03:30
1qXRRmEU2js=,11,south-kargar,tehran,5462,68,80,2,5,4,True,False,True,False,35.688416,51.393072,2023-12-02T15:51:00.783565+03:30
a9xCwuEJhBk=,9,south-zanjan,tehran,4200,84,50,1,19,1,True,True,False,False,35.696736,51.35992,2023-12-02T15:51:00.846090+03:30
8JnFScV31I0=,9,south-zanjan,tehran,3700,56,65,1,20,1,True,True,False,False,35.694058,51.360285,2023-12-02T15:51:00.921077+03:30
nsFxt0WLjy0=,9,south-zanjan,tehran,6600,84,78,2,12,3,True,True,False,False,35.696239,51.359926,2023-12-02T15:51:01.214133+03:30
bZVyeEZga1E=,11,amiriyeh,tehran,3000,45,66,1,31,2,False,True,False,False,35.665055,51.399968,2023-12-02T15:51:01.123432+03:30
tlZqeg6ugyE=,11,jomhouri,tehran,9605,85,113,3,5,3,True,False,True,False,35.695626,51.385138,2023-12-02T15:51:01.871865+03:30
HiNis~p8zOU=,11,south-kargar,tehran,2100,55,38,1,18,2,False,False,False,False,35.673591,51.394907,2023-12-02T15:51:01.914772+03:30
xosIO8uF1lc=,11,amiriyeh,tehran,2600,55,47,1,19,2,True,True,False,False,35.705,51.4216,2023-12-02T15:51:02.072586+03:30
fK5YSz3Uako=,11,azarbayjan,tehran,10500,78,134,3,10,5,True,True,True,False,35.681186,51.387198,2023-12-02T15:51:05.372953+03:30
CCHAMDwGCMo=,11,jomhouri,tehran,30600,180,170,4,30,4,True,True,True,False,35.69548,51.405011,2023-12-02T15:51:05.352113+03:30
L4BKNYHgzuw=,11,amiriyeh,tehran,2500,50,50,1,21,3,False,True,False,False,35.665304,51.398849,2023-12-02T15:51:05.393647+03:30
oz~96dYaBxA=,11,amiriyeh,tehran,7500,75,100,2,12,3,False,True,True,True,35.678519,51.400779,2023-12-02T15:51:05.405889+03:30
KyQt~_tQ4k8=,11,jomhouri,tehran,7000,81,86,2,10,2,True,True,True,False,35.69548,51.405011,2023-12-02T15:51:05.445053+03:30
aY42tKrXkro=,11,helal-ahmar,tehran,1940,43,45,1,14,4,False,False,True,False,35.663328,51.386511,2023-12-02T15:51:05.476124+03:30
DaxUM4Jw_F8=,11,helal-ahmar,tehran,2250,41,54,1,14,3,True,True,False,False,35.661021,51.390111,2023-12-02T15:51:05.527822+03:30
T9GCqE0kdkc=,11,helal-ahmar,tehran,2800,56,50,1,10,3,True,True,True,False,35.668294,51.387679,2023-12-02T15:51:06.117548+03:30
iClLWNrfVmM=,11,jomhouri,tehran,6900,80,86,2,10,2,True,True,True,False,35.69548,51.405011,2023-12-02T15:51:06.559301+03:30
kkWJxT_00LM=,11,sheykh-hadi,tehran,4240,53,80,2,20,4,True,True,False,False,35.693815,51.407338,2023-12-02T15:51:07.372447+03:30
s2O6ZRXJvK0=,11,sheykh-hadi,tehran,8500,53,158,3,20,1,False,True,False,False,35.693815,51.407338,2023-12-02T15:51:07.455230+03:30
ysbU1Yp23uU=,11,azarbayjan,tehran,5000,58,86,2,35,1,False,False,False,False,35.69105,51.393321,2023-12-02T15:51:07.455230+03:30
CFr28HBCEZk=,11,sheykh-hadi,tehran,3500,47,73,1,30,3,False,True,False,False,35.693815,51.407338,2023-12-02T15:51:07.506720+03:30
dZ~gcQLMLXU=,11,sheykh-hadi,tehran,4500,64,70,2,20,3,True,True,True,False,35.690171,51.4046,2023-12-02T15:51:08.706233+03:30
GVCt2T1U9cg=,11,sheykh-hadi,tehran,7350,52,140,2,25,2,False,True,False,False,35.691112,51.408377,2023-12-02T15:51:10.647806+03:30
2iqtohKW2X8=,11,amiriyeh,tehran,9500,68,138,2,15,3,True,True,True,False,35.679392,51.399686,2023-12-02T15:51:10.697110+03:30
dbNel43M4xk=,11,azarbayjan,tehran,4500,75,60,1,20,1,False,True,False,False,35.692973,51.395397,2023-12-02T15:51:10.964066+03:30
yRwOi3aeQD0=,11,sheykh-hadi,tehran,3000,66,45,1,12,2,False,True,False,False,35.689383,51.405584,2023-12-02T15:51:11.102973+03:30
F~XMuCaqoNY=,13,piroozi,tehran,3300,63,52,1,5,4,False,False,True,False,35.67344,51.465893,2023-12-02T15:51:11.208712+03:30
FsDIrlHAxfA=,13,piroozi,tehran,7500,64,117,4,17,1,False,False,True,False,35.691361,51.470047,2023-12-02T15:51:11.996672+03:30
55fVK3UyO3Y=,13,piroozi,tehran,4125,75,55,2,12,1,False,True,False,False,35.693325,51.474564,2023-12-02T15:51:12.672275+03:30
Ax4ueSvsSbc=,13,piroozi,tehran,3050,56,54,1,2,3,True,True,True,False,35.680815,51.467026,2023-12-02T15:51:12.735865+03:30
zdpDbZ8acjQ=,13,piroozi,tehran,3450,69,50,1,22,1,True,True,True,False,35.691361,51.470047,2023-12-02T15:51:12.751483+03:30
tGbODTLFXfc=,13,piroozi,tehran,2250,64,35,1,18,2,False,True,False,False,35.685732,51.470961,2023-12-02T15:51:13.081024+03:30
SESdwQiJ71w=,13,piroozi,tehran,3550,71,50,1,11,1,False,True,True,False,35.686163,51.487684,2023-12-02T15:51:13.430371+03:30
w728QBJGF3Y=,13,piroozi,tehran,4700,78,60,2,8,4,True,True,True,False,35.691361,51.470047,2023-12-02T15:51:14.454679+03:30
ruxlp7ej6nM=,13,piroozi,tehran,3990,70,57,1,8,1,True,False,False,False,35.689734,51.47353,2023-12-02T15:51:14.890735+03:30
S5_BIbFTL4Y=,13,piroozi,tehran,3350,42,78,2,16,4,True,True,False,False,35.691361,51.470047,2023-12-02T15:51:15.204664+03:30
~NwvZ5Ikmhw=,13,piroozi,tehran,5400,54,100,2,20,4,True,True,False,False,35.697889,51.477754,2023-12-02T15:51:15.288880+03:30
DOTJwmQ81TU=,13,piroozi,tehran,3500,56,62,2,7,1,False,False,True,False,35.684533,51.45921,2023-12-02T15:51:16.188104+03:30
ph~qn_6CQwM=,13,piroozi,tehran,3590,56,63,2,20,2,True,True,False,False,35.691361,51.470047,2023-12-02T15:51:17.045912+03:30
IjuRY6R7zTk=,13,piroozi,tehran,3570,46,76,2,20,4,False,True,False,False,35.689976,51.468938,2023-12-02T15:51:22.939661+03:30
SQpSQIm2XbY=,13,piroozi,tehran,2750,61,45,1,17,1,True,True,False,False,35.683091,51.466436,2023-12-02T15:51:23.221651+03:30
DG7ODQADUmM=,13,piroozi,tehran,2900,58,50,1,22,1,False,True,False,False,35.68224,51.462562,2023-12-02T15:51:23.655665+03:30
eeP81tTc0pI=,13,piroozi,tehran,3500,55,63,1,7,2,False,True,True,False,35.69474,51.450655,2023-12-02T15:51:24.503727+03:30
Q0uCb1PgvO8=,13,piroozi,tehran,4200,60,70,2,19,4,False,True,False,False,35.693134,51.476826,2023-12-02T15:51:26.578351+03:30
nBaC1a2_2gY=,11,qiyam,tehran,4800,56,85,2,20,2,True,False,False,False,35.721364,51.391287,2023-12-02T15:51:27.985378+03:30
PJwLyfm6YcI=,11,qiyam,tehran,2300,35,65,1,10,1,True,True,True,False,35.666739,51.434624,2023-12-02T15:51:31.687045+03:30
rgnOuGVRp88=,11,jamalzadeh-heshmatoddoleh,tehran,7500,96,78,4,12,2,False,False,True,False,35.698849,51.388317,2023-12-02T15:51:31.904240+03:30
c0WhiwaHJQg=,13,piroozi,tehran,3400,59,57,1,12,1,False,True,False,False,35.690876,51.463008,2023-12-02T15:51:31.962217+03:30
eTONu8ErQpU=,11,south-eskandari,tehran,4200,70,60,1,15,3,False,True,False,False,35.68705,51.38176,2023-12-02T15:51:32.362351+03:30
sIUMWJ6bJ40=,11,south-eskandari,tehran,3450,80,43,1,10,3,True,True,True,False,35.690907,51.380787,2023-12-02T15:51:33.304302+03:30
Gv3yteqpu4s=,11,jamalzadeh-heshmatoddoleh,tehran,5500,78,70,2,18,3,True,True,False,False,35.698849,51.388317,2023-12-02T15:51:33.594048+03:30
_8fI1VZXQPI=,11,qiyam,tehran,2600,43,60,1,30,2,False,False,False,False,35.667271,51.44376,2023-12-02T15:51:36.438556+03:30
ZT9m0lc5cq0=,11,amiriyeh,tehran,5885,60,98,2,12,1,False,True,True,False,35.674115,51.405925,2023-12-02T15:51:36.479421+03:30
QLPRRpFLgcY=,13,nabard,tehran,2400,54,44,1,15,2,False,False,False,False,35.67309,51.479249,2023-12-02T15:51:36.571205+03:30
SKQ4bx0sCVk=,13,piroozi,tehran,3800,62,61,1,10,4,True,False,True,False,35.68535,51.470284,2023-12-02T15:51:36.803232+03:30
3wo4VqoJKxs=,11,jamalzadeh-heshmatoddoleh,tehran,2800,73,38,1,23,3,False,True,False,True,35.696794,51.386894,2023-12-02T15:51:40.283633+03:30
napF5sbzMLE=,11,jamalzadeh-heshmatoddoleh,tehran,9000,75,120,3,50,3,False,True,False,False,35.698849,51.388317,2023-12-02T15:51:40.346155+03:30
B6XWX3Jgevs=,13,nabard,tehran,3600,61,59,2,13,4,True,False,False,False,35.674578,51.478717,2023-12-02T15:51:40.903886+03:30
YlB4Qt0JMOs=,11,south-eskandari,tehran,4200,50,84,2,23,3,False,False,False,False,35.684841,51.381849,2023-12-02T15:51:43.187047+03:30
hxyJerJ6AVw=,13,nabard,tehran,3400,62,54,2,10,4,False,True,False,False,35.705,51.4216,2023-12-02T15:51:44.335963+03:30
ePOBq03yOM0=,13,nabard,tehran,3400,66,51,1,18,3,False,True,True,False,35.652162,51.47613,2023-12-02T15:51:45.202919+03:30
L~n9WM9zAho=,13,nabard,tehran,3400,62,54,2,10,4,False,True,False,False,35.680107,51.477378,2023-12-02T15:51:45.302747+03:30
Q_FK4Ant7OQ=,13,nabard,tehran,3250,73,44,1,6,3,False,False,True,False,35.674578,51.478717,2023-12-02T15:51:46.720039+03:30
8P83ApN6E1g=,13,dehqan,tehran,3100,70,44,1,17,3,False,False,False,False,35.696242,51.477255,2023-12-02T15:51:49.453669+03:30
Nz3mVf8PXJ0=,13,ahang,tehran,11000,95,115,2,12,5,True,True,True,False,35.674578,51.478717,2023-12-02T15:51:49.554003+03:30
sq5N43CENDw=,13,ahang,tehran,3500,54,64,1,20,4,False,True,False,False,35.662351,51.485311,2023-12-02T15:51:50.096802+03:30
5h34l7si~bw=,13,ahang,tehran,3500,54,64,1,20,4,False,True,False,False,35.705,51.4216,2023-12-02T15:51:50.115072+03:30
QoKomj1W6js=,13,niroo-havayi,tehran,8200,82,99,2,20,4,True,True,True,False,35.699442,51.489358,2023-12-02T15:51:50.403961+03:30
m6DxE1vEsl0=,13,zahed-gilani,tehran,2450,56,43,1,9,4,True,True,True,False,35.697494,51.459626,2023-12-02T15:51:50.450849+03:30
K2gKbYnkUmw=,13,niroo-havayi,tehran,4800,90,53,1,17,5,False,True,True,False,35.701624,51.474282,2023-12-02T15:51:50.650512+03:30
jXw5DfvZjMo=,13,niroo-havayi,tehran,6000,81,74,2,20,1,False,False,False,False,35.696898,51.479402,2023-12-02T15:51:50.730971+03:30
5D2kejlPnMQ=,13,niroo-havayi,tehran,7200,100,72,2,12,2,True,True,True,False,35.700209,51.487298,2023-12-02T15:51:50.785690+03:30
I56VbO_mc0s=,13,niroo-havayi,tehran,5000,71,70,2,20,3,True,True,False,False,35.700244,51.474037,2023-12-02T15:51:51.044710+03:30
kLeL_Dz7hPY=,13,niroo-havayi,tehran,17800,89,200,3,22,3,True,True,True,False,35.701624,51.474282,2023-12-02T15:51:51.353213+03:30
faQXW5zIZnA=,13,niroo-havayi,tehran,8502,78,109,2,20,4,True,True,True,False,35.701624,51.474282,2023-12-02T15:51:53.143865+03:30
u~C~lt4y0gk=,13,niroo-havayi,tehran,6000,80,75,2,18,2,True,True,True,False,35.701624,51.474282,2023-12-02T15:51:54.527163+03:30
Of~RDN9wJr4=,13,niroo-havayi,tehran,3760,40,92,2,14,2,True,True,True,False,35.701624,51.474282,2023-12-02T15:51:55.001355+03:30
QTZ6Y2nvROI=,13,niroo-havayi,tehran,34500,172,200,3,1,3,True,True,True,False,35.698205,51.48262,2023-12-02T15:51:57.084466+03:30
yXHBbCyCT1U=,13,niroo-havayi,tehran,4500,75,60,2,17,3,True,True,False,False,35.691361,51.470047,2023-12-02T15:52:03.393870+03:30
Iv_ggV8cEjU=,13,parastar,tehran,5600,86,65,1,8,5,True,True,True,False,35.682119,51.48173,2023-12-02T15:52:05.458208+03:30
Z7zW_Q0Jmnk=,13,niroo-havayi,tehran,4500,75,60,1,20,1,False,True,True,True,35.701624,51.474282,2023-12-02T15:52:06.790511+03:30
DWQEh0WNotA=,13,parastar,tehran,7300,76,95,2,14,1,True,True,True,False,35.683518,51.482247,2023-12-02T15:52:06.906052+03:30
uT69aiW8dA4=,13,parastar,tehran,6300,87,72,2,2,2,True,False,True,False,35.67818,51.480946,2023-12-02T15:52:07.059002+03:30
1ZYAgF0psJY=,13,niroo-havayi,tehran,13500,117,115,2,8,4,True,True,True,False,35.701624,51.474282,2023-12-02T15:52:07.206150+03:30
LB3kPrltTZ8=,13,parastar,tehran,3000,66,45,1,30,2,False,False,False,False,35.6787,51.481625,2023-12-02T15:52:07.237390+03:30
ILy5xJ7fsd4=,13,safa,tehran,2580,46,56,1,20,2,False,True,False,False,35.697892,51.45483,2023-12-02T15:52:07.374148+03:30
dKppkxRoi1M=,13,parastar,tehran,8200,95,86,2,6,5,True,True,True,False,35.690102,51.482465,2023-12-02T15:52:07.465208+03:30
ocw~vNMOwvo=,13,parastar,tehran,11500,100,115,2,12,4,True,True,True,False,35.690956,51.481301,2023-12-02T15:52:07.850274+03:30
wCMa71k9kFo=,13,nabard,tehran,3250,73,44,1,6,3,False,False,True,False,35.674578,51.478717,2023-12-02T15:52:07.865905+03:30
dYrQ5uWa4bU=,13,parastar,tehran,3000,60,50,1,21,4,False,True,False,False,35.67832,51.484742,2023-12-02T15:52:09.216496+03:30
9SH3YzDfMMY=,13,niroo-havayi,tehran,17325,99,175,3,17,5,True,True,True,False,35.701624,51.474282,2023-12-02T15:52:09.252384+03:30
6h9SqGCWMvQ=,13,parastar,tehran,8200,95,86,2,6,5,True,True,True,False,35.690102,51.482465,2023-12-02T15:52:10.350814+03:30
SE6NXollK64=,15,afsariyeh,tehran,3100,47,65,2,17,1,False,True,False,False,35.653401,51.489103,2023-12-02T15:52:10.709692+03:30
krbe_NVWN~o=,13,safa,tehran,1900,47,40,1,22,1,False,True,False,False,35.696924,51.455691,2023-12-02T15:52:11.276876+03:30
CDEusvSYxt8=,15,afsariyeh,tehran,4300,57,75,1,32,2,False,True,False,False,35.655447,51.496199,2023-12-02T15:52:12.022095+03:30
Ha8Y4pmgWk0=,13,niroo-havayi,tehran,3300,73,45,1,17,3,False,False,False,False,35.694302,51.4779,2023-12-02T15:52:12.152411+03:30
UVAVG0k~lG8=,15,afsariyeh,tehran,5000,71,70,2,3,1,False,True,True,False,35.660316,51.500338,2023-12-02T15:52:12.758732+03:30
Q5dgb2qf12g=,13,niroo-havayi,tehran,7440,80,93,2,25,2,True,True,False,False,35.696288,51.4832,2023-12-02T15:52:14.052099+03:30
f9DV5aIKGyE=,13,dulab,tehran,3200,54,59,2,12,1,False,False,False,False,35.688256,51.459227,2023-12-02T15:52:14.068131+03:30
WIbuLRj_jU0=,13,niroo-havayi,tehran,5300,80,66,2,14,1,True,True,False,False,35.697578,51.479809,2023-12-02T15:52:14.797106+03:30
0OnGPjTKY4g=,15,afsariyeh,tehran,8900,65,135,3,1,5,True,True,True,True,35.65081,51.493092,2023-12-02T15:52:15.136052+03:30
0oiFE~K7uhI=,13,dulab,tehran,2050,55,37,1,14,2,True,False,False,False,35.681745,51.463711,2023-12-02T15:52:15.176739+03:30
dSwGhF5VZx4=,13,tehran-now,tehran,5100,69,73,2,14,1,False,True,False,False,35.708881,51.496613,2023-12-02T15:52:15.485810+03:30
2og~mwYW~kw=,13,tehran-now,tehran,10030,85,118,3,4,5,True,True,True,False,35.708881,51.496613,2023-12-02T15:52:15.524816+03:30
~obvh7alPok=,15,afsariyeh,tehran,2600,42,61,1,17,2,False,True,False,False,35.647288,51.496096,2023-12-02T15:52:15.884697+03:30
jEjonG9IIWA=,13,tehran-now,tehran,10030,85,118,3,3,5,True,True,True,False,35.704566,51.472064,2023-12-02T15:52:15.961917+03:30
GqjqZr6NcBM=,13,tehran-now,tehran,11900,85,140,3,4,6,True,True,True,False,35.708881,51.496613,2023-12-02T15:52:16.095192+03:30
72vOqhhubuE=,13,tehran-now,tehran,6800,59,115,1,40,2,False,True,False,False,35.708881,51.496613,2023-12-02T15:52:16.181213+03:30
cTUfdqQ2YuY=,13,dulab,tehran,3400,48,70,2,10,5,True,True,True,False,35.665912,51.46118,2023-12-02T15:52:16.201224+03:30
YLt1DFoX2gQ=,15,afsariyeh,tehran,1920,42,45,1,20,3,False,True,False,False,35.650462,51.489444,2023-12-02T15:52:16.523562+03:30
Kvo7boEDeOY=,15,afsariyeh,tehran,3900,54,72,1,25,2,False,True,False,False,35.6556,51.491358,2023-12-02T15:52:16.683873+03:30
VdnrsKUR7hU=,13,zahed-gilani,tehran,4500,54,82,2,22,2,False,True,False,False,35.691474,51.460149,2023-12-02T15:52:16.926795+03:30
8~x3Y9BAFII=,15,afsariyeh,tehran,3900,60,65,2,13,2,False,True,False,False,35.65413,51.488873,2023-12-02T15:52:17.669656+03:30
HlOr5IhVUhQ=,13,tehran-now,tehran,5688,72,79,2,14,3,True,True,False,False,35.708881,51.496613,2023-12-02T15:52:18.338016+03:30
HfCYNeZfG_I=,13,tehran-now,tehran,8000,72,110,2,18,5,True,True,True,False,35.708881,51.496613,2023-12-02T15:52:18.373023+03:30
wFYMGRS69_0=,13,tehran-now,tehran,3500,70,50,1,12,2,False,True,False,False,35.706415,51.4738,2023-12-02T15:52:21.905540+03:30
z11FvVcjrXU=,13,tehran-now,tehran,3300,64,51,1,17,3,False,True,True,False,35.706088,51.465476,2023-12-02T15:52:22.542611+03:30
5oZ1q_c5P8Q=,13,tehran-now,tehran,5500,91,60,1,1,3,True,True,True,True,35.704934,51.466532,2023-12-02T15:52:23.164877+03:30
JHru95Cg9Hw=,15,khavaran,tehran,3000,56,53,2,14,1,True,False,False,False,35.705,51.4216,2023-12-02T15:52:23.606381+03:30
n5DHaFPcRFM=,15,khavaran,tehran,2560,40,64,1,8,1,False,False,True,False,35.663147,51.456391,2023-12-02T15:52:23.670643+03:30
NgP3XBKHyLE=,15,khavaran,tehran,3000,56,53,2,14,1,True,False,False,False,35.705,51.4216,2023-12-02T15:52:23.946515+03:30
dPGVi~W1qa4=,15,khavaran,tehran,2300,45,51,1,7,3,False,True,True,False,35.659138,51.460776,2023-12-02T15:52:24.189726+03:30
nZkILJdLgZQ=,15,khavaran,tehran,2300,51,45,1,1,2,True,False,True,False,35.659138,51.460776,2023-12-02T15:52:25.305915+03:30
SmXrcF2Z08Y=,13,tehran-now,tehran,2780,66,42,1,25,1,False,True,False,False,35.708881,51.496613,2023-12-02T15:52:25.422691+03:30
gLUTgeLWeqM=,13,tehran-now,tehran,3000,57,52,1,22,3,False,True,False,False,35.708881,51.496613,2023-12-02T15:52:25.481184+03:30
se39oVe_C5g=,13,abouzar,tehran,4500,77,58,1,20,5,True,True,True,False,35.66294,51.488591,2023-12-02T15:52:25.546997+03:30
epphJdrD5Bo=,13,tehran-now,tehran,4125,55,75,2,17,5,True,True,False,False,35.708881,51.496613,2023-12-02T15:52:25.531349+03:30
Q_pOdBDe3sM=,13,tehran-now,tehran,4000,66,60,1,14,4,False,False,False,False,35.714566,51.495844,2023-12-02T15:52:25.581283+03:30
SGfcmcrsTDU=,15,atabak,tehran,2135,37,57,1,18,1,True,True,False,False,35.649072,51.460663,2023-12-02T15:52:25.670035+03:30
gJdgSm~aUEo=,13,tehran-now,tehran,5800,96,60,1,1,3,True,True,True,True,35.704922,51.466484,2023-12-02T15:52:25.927967+03:30
s5_jWFr8Zjg=,15,khavaran,tehran,3000,56,53,2,14,1,True,False,False,False,35.659138,51.460776,2023-12-02T15:52:25.933952+03:30
Ek9xNhqZerY=,15,atabak,tehran,1900,44,43,1,14,2,False,True,True,True,35.648249,51.463164,2023-12-02T15:52:26.687808+03:30
V5ZiHj9qGsU=,13,abouzar,tehran,10200,85,120,2,11,2,True,True,True,False,35.687034,51.491949,2023-12-02T15:52:26.731333+03:30
6iZ26dlwo3U=,13,ashtiyani,tehran,20265,105,193,3,1,4,True,True,True,False,35.717534,51.503252,2023-12-02T15:52:27.080666+03:30
